Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d,drone_x,drone_y,drone_z
76612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.9995,-9.70564,-0.845661,13.4744,0,0,0,-0,1.5708,-0,1.5708,379.367,1462.23,11.9236,13.8076,15.5391,382.026,-53.6734,521.266,1809.13,114895,4.8721e-13,22552.2,120.914,7276.19,500,10.3303,16.3303,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08474,3.62442,-0.564176
77012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99986,-9.70573,-0.846213,13.4743,0,0,0,-0,1.5708,-0,1.5708,379.604,1461.86,11.919,13.8056,15.5333,382.063,-54.5108,520.788,1809.46,114918,4.8721e-13,22610,120.773,7247.57,500,10.3303,16.3303,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08498,3.62433,-0.564176
77412.3,0,1.97943,-9.84955,-0.887659,0,0,0,2.00021,-9.70583,-0.843304,13.4742,0,0,0,-0,1.5708,-0,1.5708,379.8,1461.8,11.9145,13.8062,15.5313,382.138,-51.3279,524.268,1813.6,114796,4.8721e-13,22518.3,120.815,7224.01,500,10.3303,16.3303,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08526,3.62422,-0.564177
77812.3,0,1.97943,-9.84955,-0.887659,0,0,0,2.0005,-9.70592,-0.845511,13.4741,0,0,0,-0,1.5708,-0,1.5708,379.962,1461.63,11.9103,13.8056,15.5282,382.119,-54.0078,521.833,1811.72,114889,4.8721e-13,22632.6,120.773,7204.57,500,10.3303,16.3303,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08549,3.62414,-0.564177
78412.4,0,1.97943,-9.84955,-0.887659,0,0,0,2.0008,-9.70602,-0.845565,13.474,0,0,0,-0,1.5708,-0,1.5708,380.095,1461.71,11.9062,13.8071,15.5281,382.147,-54.1827,521.86,1812.2,114891,4.8721e-13,22653.9,120.88,7188.59,500,10.3303,16.3303,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08589,3.62399,-0.564177
78612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99846,-9.70611,-0.845382,13.4739,0,0,0,-0,1.5708,-0,1.5708,380.205,1461.65,11.9024,13.8073,15.5265,379.142,-54.0652,522.144,1812.85,115111,4.8721e-13,22812.4,120.89,7175.44,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.086,3.62395,-0.564177
79012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99866,-9.70621,-0.845235,13.4738,0,0,0,-0,1.5708,-0,1.5708,380.275,1470.22,11.8987,13.8841,15.6228,379.044,-53.9554,522.36,1813.31,115153,4.8721e-13,22822,126.294,7167.07,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08625,3.62385,-0.564177
79412.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99163,-9.70631,-0.837633,13.4737,0,0,0,-0,1.5708,-0,1.5708,380.324,1470.51,11.8953,13.8871,15.6254,370.656,-45.2349,531.155,1822.27,115541,4.8721e-13,22995.3,126.5,7161.12,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08652,3.62375,-0.564177
79812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.9913,-9.7064,-0.834216,13.4736,0,0,0,-0,1.5708,-0,1.5708,380.312,1493.84,11.8921,14.0949,15.8894,369.96,-41.2851,535.086,1826.16,115610,4.8721e-13,22932.7,141.711,7162.67,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08676,3.62366,-0.564177
80212.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99184,-9.7065,-0.84173,13.4735,0,0,0,-0,1.5708,-0,1.5708,380.277,1495.73,11.8891,14.1117,15.9107,370.307,-49.9172,526.401,1817.35,115866,4.8721e-13,23145.9,142.98,7166.82,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08703,3.62356,-0.564177
80612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99237,-9.70659,-0.842838,13.4735,0,0,0,-0,1.5708,-0,1.5708,380.242,1494.75,11.8862,14.103,15.8996,370.647,-51.1644,525.1,1815.93,115891,4.8721e-13,23163.3,142.327,7171.04,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08728,3.62347,-0.564177
81012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99543,-9.70669,-0.845582,13.4734,0,0,0,-0,1.5708,-0,1.5708,380.212,1493.79,11.8835,14.0945,15.8886,373.873,-54.3027,521.917,1812.65,115746,4.8721e-13,23094.4,141.688,7174.58,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08753,3.62337,-0.564177
81412.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.9933,-9.70679,-0.84567,13.4733,0,0,0,-0,1.5708,-0,1.5708,380.206,1484.87,11.8808,14.0154,15.7874,371.145,-54.3986,521.813,1812.53,115922,4.8721e-13,23243.9,135.791,7175.24,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08778,3.62328,-0.564177
81812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99336,-9.70688,-0.842867,13.4732,0,0,0,-0,1.5708,-0,1.5708,380.193,1492.37,11.8783,14.0821,15.8721,370.913,-51.1574,525.034,1815.7,115848,4.8721e-13,23142.5,140.756,7176.84,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08805,3.62318,-0.564177
82212.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99368,-9.70697,-0.837714,13.4731,0,0,0,-0,1.5708,-0,1.5708,380.177,1492.98,11.876,14.0877,15.879,371.011,-45.206,530.961,1821.57,115671,4.8721e-13,22956,141.173,7178.79,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08829,3.62309,-0.564177
82612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99405,-9.70707,-0.834521,13.473,0,0,0,-0,1.5708,-0,1.5708,380.162,1492.69,11.8737,14.0852,15.8756,371.125,-41.5138,534.631,1825.19,115571,4.8721e-13,22854.5,140.984,7180.55,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08853,3.623,-0.564177
83012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99437,-9.70717,-0.834474,13.4729,0,0,0,-0,1.5708,-0,1.5708,380.15,1492.35,11.8716,14.0823,15.8716,371.206,-41.4508,534.675,1825.2,115562,4.8721e-13,22847,140.766,7181.98,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.0888,3.6229,-0.564177
83412.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99465,-9.70726,-0.834759,13.4728,0,0,0,-0,1.5708,-0,1.5708,380.141,1492.11,11.8695,14.0802,15.8688,371.229,-41.771,534.341,1824.83,115567,4.8721e-13,22852.1,140.613,7183.11,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08905,3.6228,-0.564177
83812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99494,-9.70735,-0.837593,13.4727,0,0,0,-0,1.5708,-0,1.5708,380.133,1492.02,11.8676,14.0796,15.8677,371.269,-45.0305,531.071,1821.54,115646,4.8721e-13,22931.6,140.563,7184,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08931,3.62271,-0.564177
84212.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99521,-9.70745,-0.835239,13.4726,0,0,0,-0,1.5708,-0,1.5708,380.127,1491.9,11.8657,14.0786,15.8661,371.321,-42.3128,533.779,1824.22,115571,4.8721e-13,22858.3,140.487,7184.72,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08957,3.62261,-0.564177
84612.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99549,-9.70755,-0.835073,13.4725,0,0,0,-0,1.5708,-0,1.5708,380.123,1491.74,11.8639,14.0772,15.8642,371.333,-42.1182,533.967,1824.4,115564,4.8721e-13,22852.4,140.388,7185.25,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.08983,3.62251,-0.564177
85012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99575,-9.70764,-0.835175,13.4724,0,0,0,-0,1.5708,-0,1.5708,380.12,1491.69,11.8623,14.0769,15.8635,371.348,-42.2329,533.847,1824.27,115565,4.8721e-13,22853.9,140.363,7185.66,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09008,3.62242,-0.564177
85412.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.996,-9.70773,-0.835275,13.4723,0,0,0,-0,1.5708,-0,1.5708,380.117,1491.64,11.8607,14.0765,15.8628,371.352,-42.3458,533.73,1824.14,115567,4.8721e-13,22856,140.334,7185.99,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09032,3.62233,-0.564177
85812.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99627,-9.70783,-0.835346,13.4722,0,0,0,-0,1.5708,-0,1.5708,380.115,1491.61,11.8591,14.0764,15.8624,371.358,-42.4262,533.646,1824.05,115569,4.8721e-13,22857.4,140.325,7186.25,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09059,3.62223,-0.564177
86212.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99652,-9.70793,-0.835395,13.4722,0,0,0,-0,1.5708,-0,1.5708,380.113,1491.58,11.8577,14.0762,15.8619,371.373,-42.4802,533.589,1823.98,115569,4.8721e-13,22857.6,140.311,7186.46,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09083,3.62213,-0.564177
86612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99679,-9.70803,-0.842922,13.4721,0,0,0,-0,1.5708,-0,1.5708,380.112,1491.53,11.8563,14.0759,15.8613,371.357,-51.1521,524.916,1815.31,115821,4.8721e-13,23107.9,140.284,7186.62,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09108,3.62204,-0.564177
87012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99703,-9.70812,-0.836197,13.472,0,0,0,-0,1.5708,-0,1.5708,380.11,1491.56,11.855,14.0762,15.8615,371.355,-43.4029,532.663,1823.05,115593,4.8721e-13,22881.3,140.312,7186.78,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09135,3.62194,-0.564177
87412.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99467,-9.70821,-0.835319,13.4719,0,0,0,-0,1.5708,-0,1.5708,380.109,1491.56,11.8537,14.0763,15.8614,368.367,-42.3899,533.674,1824.06,115806,4.8721e-13,23020.5,140.313,7186.9,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.0916,3.62185,-0.564177
87812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99745,-9.7083,-0.835279,13.4718,0,0,0,-0,1.5708,-0,1.5708,380.091,1499.7,11.8526,14.1486,15.9536,371.252,-42.3293,533.707,1824.03,115613,4.8721e-13,22857.7,145.789,7189.1,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09184,3.62176,-0.564177
88212.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.998,-9.70841,-0.835335,13.4717,0,0,0,-0,1.5708,-0,1.5708,380.086,1491.82,11.8514,14.0786,15.8642,371.601,-42.3894,533.639,1823.94,115563,4.8721e-13,22839.5,140.492,7189.73,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09211,3.62165,-0.564177
88812.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99821,-9.7085,-0.835385,13.4716,0,0,0,-0,1.5708,-0,1.5708,380.088,1490.85,11.8504,14.0701,15.8531,371.568,-42.4486,533.583,1823.89,115554,4.8721e-13,22843,139.852,7189.48,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09248,3.62152,-0.564177
89012.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99842,-9.7086,-0.835421,13.4715,0,0,0,-0,1.5708,-0,1.5708,380.091,1490.93,11.8493,14.0709,15.854,371.506,-42.4929,533.544,1823.87,115556,4.8721e-13,22847.9,139.913,7189.04,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09263,3.62146,-0.564177
89412.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99863,-9.70869,-0.835444,13.4714,0,0,0,-0,1.5708,-0,1.5708,380.095,1491.09,11.8483,14.0724,15.8557,371.458,-42.522,533.52,1823.86,115560,4.8721e-13,22851.7,140.028,7188.63,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09288,3.62136,-0.564177
89812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99886,-9.70878,-0.835459,13.4713,0,0,0,-0,1.5708,-0,1.5708,380.097,1491.22,11.8474,14.0736,15.857,371.403,-42.5424,533.504,1823.85,115566,4.8721e-13,22855.5,140.116,7188.31,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09312,3.62128,-0.564177
90212.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99911,-9.70889,-0.842965,13.4712,0,0,0,-0,1.5708,-0,1.5708,380.099,1491.36,11.8465,14.075,15.8586,371.404,-51.1914,524.858,1815.21,115818,4.8721e-13,23105.2,140.218,7188.1,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09337,3.62118,-0.564177
90612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99935,-9.70898,-0.843721,13.4711,0,0,0,-0,1.5708,-0,1.5708,380.1,1491.36,11.8457,14.075,15.8584,371.391,-52.0628,523.988,1814.34,115848,4.8721e-13,23135.3,140.218,7187.95,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09365,3.62108,-0.564177
91012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99959,-9.70907,-0.843582,13.471,0,0,0,-0,1.5708,-0,1.5708,380.101,1491.39,11.8449,14.0753,15.8587,371.39,-51.9038,524.148,1814.51,115843,4.8721e-13,23130,140.241,7187.85,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09389,3.62099,-0.564177
91412.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99722,-9.70916,-0.84599,13.4709,0,0,0,-0,1.5708,-0,1.5708,380.102,1491.38,11.8441,14.0753,15.8586,368.358,-54.6784,521.375,1811.74,116184,4.8721e-13,23395,140.242,7187.76,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09415,3.62089,-0.564177
91812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99251,-9.70926,-0.845927,13.4708,0,0,0,-0,1.5708,-0,1.5708,380.085,1499.65,11.8434,14.1488,15.9522,362.652,-54.5914,521.436,1811.74,116684,4.8721e-13,23716.3,145.794,7189.84,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.0944,3.62079,-0.564177
92212.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99228,-9.70935,-0.845634,13.4708,0,0,0,-0,1.5708,-0,1.5708,380.032,1514.95,11.8428,14.2845,16.1261,362.12,-54.2083,521.739,1811.86,116799,4.8721e-13,23727.1,156.345,7196.19,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09465,3.6207,-0.564177
92612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99265,-9.70945,-0.845401,13.4707,0,0,0,-0,1.5708,-0,1.5708,379.97,1516.35,11.8423,14.2967,16.1422,362.243,-53.8872,521.966,1811.88,116816,4.8721e-13,23700.8,157.307,7203.59,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.0949,3.62061,-0.564177
93012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99797,-9.70955,-0.84524,13.4706,0,0,0,-0,1.5708,-0,1.5708,379.912,1516,11.8418,14.2933,16.1385,368.1,-53.6524,522.113,1811.83,116340,4.8721e-13,23348.9,157.046,7210.52,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09517,3.62051,-0.564177
93412.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99408,-9.70964,-0.845132,13.4705,0,0,0,-0,1.5708,-0,1.5708,379.895,1500.28,11.8412,14.1537,15.9602,363.357,-53.5129,522.226,1811.88,116653,4.8721e-13,23612.8,146.171,7212.66,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09541,3.62042,-0.564177
93812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.9912,-9.70974,-0.84506,13.4704,0,0,0,-0,1.5708,-0,1.5708,379.865,1512.99,11.8407,14.2665,16.1046,359.738,-53.4046,522.289,1811.84,116986,4.8721e-13,23819.6,154.925,7216.26,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09568,3.62032,-0.564177
94212.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99883,-9.70983,-0.845012,13.4703,0,0,0,-0,1.5708,-0,1.5708,379.814,1522.55,11.8403,14.3512,16.2133,368.257,-53.3062,522.31,1811.69,116338,4.8721e-13,23315.7,161.663,7222.37,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09592,3.62023,-0.564177
94612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99257,-9.70993,-0.84498,13.4702,0,0,0,-0,1.5708,-0,1.5708,379.809,1499.8,11.8399,14.1492,15.9552,360.728,-53.2657,522.344,1811.71,116869,4.8721e-13,23748.5,145.829,7222.94,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09617,3.62013,-0.564177
95012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99474,-9.71003,-0.844959,13.4701,0,0,0,-0,1.5708,-0,1.5708,379.777,1519.91,11.8395,14.3276,16.1834,362.959,-53.2138,522.347,1811.6,116746,4.8721e-13,23610.9,159.773,7226.79,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09642,3.62004,-0.564177
95412.4,0,1.97943,-9.84955,-0.887659,0,0,0,2.00005,-9.71012,-0.83745,13.47,0,0,0,-0,1.5708,-0,1.5708,379.751,1514,11.8391,14.2751,16.1165,368.802,-44.5488,530.973,1820.14,115994,4.8721e-13,23004.7,155.603,7229.85,500,10.3304,16.3304,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.0967,3.61994,-0.564177
95812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99342,-9.71021,-0.844187,13.4699,0,0,0,-0,1.5708,-0,1.5708,379.765,1498.29,11.8387,14.1356,15.9382,360.878,-52.3145,523.228,1812.44,116808,4.8721e-13,23700.8,144.791,7228.25,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09693,3.61985,-0.564177
96212.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99293,-9.71031,-0.845073,13.4698,0,0,0,-0,1.5708,-0,1.5708,379.743,1519.49,11.8384,14.3238,16.1787,359.997,-53.3166,522.193,1811.33,116989,4.8721e-13,23786,159.465,7230.84,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09719,3.61975,-0.564177
96612.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99326,-9.71041,-0.845118,13.4697,0,0,0,-0,1.5708,-0,1.5708,379.708,1521.8,11.8381,14.3442,16.2052,360.1,-53.3384,522.118,1811.14,117019,4.8721e-13,23776.3,161.102,7235.07,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09745,3.61965,-0.564177
97012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99364,-9.7105,-0.845065,13.4696,0,0,0,-0,1.5708,-0,1.5708,379.673,1521.52,11.8378,14.3416,16.2022,360.27,-53.2477,522.155,1811.06,117015,4.8721e-13,23758.5,160.889,7239.32,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09771,3.61955,-0.564177
97412.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.994,-9.71059,-0.845018,13.4695,0,0,0,-0,1.5708,-0,1.5708,379.642,1521.06,11.8376,14.3374,16.1971,360.408,-53.1665,522.189,1810.99,117003,4.8721e-13,23743.5,160.552,7243.06,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09796,3.61946,-0.564177
97812.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99432,-9.71069,-0.844984,13.4694,0,0,0,-0,1.5708,-0,1.5708,379.616,1520.68,11.8373,14.3339,16.1929,360.484,-53.106,522.21,1810.92,116995,4.8721e-13,23733.7,160.275,7246.19,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09822,3.61936,-0.564177
98212.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99464,-9.71079,-0.844962,13.4694,0,0,0,-0,1.5708,-0,1.5708,379.594,1520.47,11.8371,14.3319,16.1906,360.582,-53.0615,522.222,1810.86,116984,4.8721e-13,23723.5,160.117,7248.77,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09846,3.61927,-0.564177
98812.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99493,-9.71089,-0.844947,13.4693,0,0,0,-0,1.5708,-0,1.5708,379.577,1520.2,11.8369,14.3295,16.1876,360.617,-53.0295,522.228,1810.8,116978,4.8721e-13,23718.2,159.921,7250.86,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09885,3.61913,-0.564177
99012.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.9952,-9.71098,-0.844936,13.4692,0,0,0,-0,1.5708,-0,1.5708,379.563,1520.1,11.8367,14.3285,16.1865,360.632,-53.0058,522.23,1810.76,116975,4.8721e-13,23714.8,159.846,7252.57,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09896,3.61909,-0.564177
99412.3,0,1.97943,-9.84955,-0.887659,0,0,0,1.99547,-9.71108,-0.84493,13.4691,0,0,0,-0,1.5708,-0,1.5708,379.551,1520.05,11.8365,14.3281,16.1861,360.653,-52.9884,522.23,1810.72,116973,4.8721e-13,23711.5,159.81,7253.98,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09924,3.61898,-0.564177
99812.4,0,1.97943,-9.84955,-0.887659,0,0,0,1.99572,-9.71117,-0.844926,13.469,0,0,0,-0,1.5708,-0,1.5708,379.541,1519.99,11.8363,14.3275,16.1854,360.667,-52.975,522.228,1810.68,116971,4.8721e-13,23709,159.765,7255.16,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09948,3.61889,-0.564177
100212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99598,-9.71126,-0.844923,13.4689,0,0,0,-0,1.5708,-0,1.5708,379.533,1519.95,11.8361,14.3271,16.185,360.644,-52.965,522.227,1810.66,116972,4.8721e-13,23709,159.734,7256.13,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.09973,3.6188,-0.564177
100612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99624,-9.71136,-0.844921,13.4688,0,0,0,-0,1.5708,-0,1.5708,379.526,1520,11.836,14.3276,16.1856,360.681,-52.9566,522.224,1810.63,116969,4.8721e-13,23705.6,159.769,7256.96,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1,3.6187,-0.564177
101012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99649,-9.71145,-0.844919,13.4687,0,0,0,-0,1.5708,-0,1.5708,379.521,1519.9,11.8358,14.3267,16.1845,360.688,-52.9503,522.222,1810.61,116968,4.8721e-13,23704.3,159.696,7257.64,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10024,3.61861,-0.564177
101612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99674,-9.71154,-0.852414,13.4686,0,0,0,-0,1.5708,-0,1.5708,379.516,1519.88,11.8357,14.3265,16.1842,360.648,-61.5683,513.597,1801.97,117318,4.8721e-13,24048.1,159.682,7258.2,500,10.3305,16.3305,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10061,3.61847,-0.564177
101812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99709,-9.70198,-0.845314,13.4685,0,0,0,-0,1.5708,-0,1.5708,379.512,1519.98,11.8355,14.3274,16.1854,360.688,-53.6308,521.945,1811.24,117209,4.8721e-13,23761.2,160.527,7258.73,500,10.3208,16.3208,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10073,3.61842,-0.564177
102212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99738,-9.69771,-0.844264,13.4684,0,0,0,-0,1.5708,-0,1.5708,379.478,1519.14,11.8354,14.3198,16.176,360.714,-52.4994,523.214,1812.81,117239,4.8721e-13,23730.9,160.265,7262.79,500,10.3164,16.3164,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.101,3.61832,-0.564177
102812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99763,-9.69789,-0.844219,13.4683,0,0,0,-0,1.5708,-0,1.5708,379.44,1518.72,11.8353,14.3159,16.1715,360.7,-52.4137,523.239,1812.7,117210,4.8721e-13,23723.9,159.95,7267.32,500,10.3165,16.3165,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.1014,3.61817,-0.564177
103012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00534,-9.6985,-0.84429,13.4682,0,0,0,-0,1.5708,-0,1.5708,379.413,1518.74,11.8351,14.316,16.1719,369.316,-52.4592,523.13,1812.45,116476,4.8721e-13,23224.9,159.92,7270.63,500,10.317,16.317,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10152,3.61813,-0.564177
103412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99887,-9.69898,-0.851836,13.4681,0,0,0,-0,1.5708,-0,1.5708,379.444,1495.7,11.8349,14.1115,15.9102,361.542,-61.1649,514.455,1803.84,117329,4.8721e-13,24012.3,143.949,7266.84,500,10.3174,16.3174,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.10176,3.61803,-0.564177
