Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
46841,3,1.97943,-9.84955,-0.887659,1.99625,-9.67911,-0.835767,1.99634,-9.68068,-0.835817,37.6098,0.00354778,-0.00109563,0.00776032,-0,1.5708,-0,1.5708,363.654,5715.45,19.7435,40.1384,99.2152,482.808,171.07,367.474,807.42,4306.7,0.725104,135.771,430.461,660.504,400,34.4052,102.405,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
47241,3,1.97943,-9.84955,-0.887659,1.99744,-9.71115,-0.830306,1.99808,-9.70324,-0.83046,37.9826,0.0039213,-0.0163948,0.00971506,-0,1.5708,-0,1.5708,375.207,5760.86,20.6346,40.5852,99.2309,482.654,175.438,375.774,824.525,5160.84,0.725104,249.158,542.599,443.818,405,34.8362,103.836,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
47641,3,1.97943,-9.84955,-0.887659,2.0004,-9.67172,-0.848341,2.00174,-9.67504,-0.845964,38.4575,0.00507742,0.00656315,-0.00320432,-0,1.5708,-0,1.5708,375.242,5908.71,20.3751,41.4707,102.723,482.671,174.606,372.622,816.179,5549.3,0.725104,159.753,448.411,604.052,410,35.2829,105.283,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
48041,3,1.97943,-9.84955,-0.887659,1.99892,-9.69218,-0.849797,1.99939,-9.69466,-0.851359,38.9871,0.00232867,-0.00714669,-0.00568772,-0,1.5708,-0,1.5708,377.694,5987.21,20.2918,42.0702,103.791,480.328,173.456,369.947,810.088,5761.11,0.725104,99.3775,481.642,695.851,415,35.8321,106.832,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
48441,3,1.97943,-9.84955,-0.887659,1.99992,-9.69411,-0.857828,1.99941,-9.69353,-0.859622,39.559,0.00195134,-0.00492521,-0.0092618,-0,1.5708,-0,1.5708,381.918,6074.66,20.3609,42.7395,104.975,478.966,170.327,366.397,805.594,6030.3,0.725104,93.9958,522.13,725.132,420,36.3508,108.351,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
48841,3,1.97943,-9.84955,-0.887659,2.00116,-9.66712,-0.862145,2.00127,-9.67648,-0.864613,40.0776,0.00275124,0.0100255,-0.00992131,-0,1.5708,-0,1.5708,386.225,6171.53,20.4368,43.4578,106.428,478.284,168.844,364.374,802.362,6422.84,0.725104,124.707,550.339,751.742,425,36.9045,109.904,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
49241,3,1.97943,-9.84955,-0.887659,1.99623,-9.68354,-0.866353,1.99765,-9.68366,-0.868686,40.5657,-0.000373526,0.00392443,-0.010206,-0,1.5708,-0,1.5708,389.914,6275.81,20.4349,44.2222,108.046,476.138,167.711,362.843,799.939,6784.69,0.725104,151.4,523.757,803.452,430,37.3677,110.368,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
49641,3,1.97943,-9.84955,-0.887659,2.00037,-9.66718,-0.870549,2.00035,-9.66331,-0.873733,41.0186,0.00151222,0.0155801,-0.0103379,-0,1.5708,-0,1.5708,393.539,6346.65,20.3976,44.8413,108.556,476.853,166.253,360.958,797.097,7022.36,0.725104,189.199,492.015,859.524,435,37.8324,108.832,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
50041,3,1.97943,-9.84955,-0.887659,1.99812,-9.69584,-0.869275,1.99904,-9.68805,-0.871307,41.4433,0.0001517,-0.00531009,-0.00617767,-0,1.5708,-0,1.5708,397.373,6358.79,20.3111,45.213,107.124,476.481,167.589,362.051,797.646,6992.46,0.725104,154.315,480.671,908.527,440,38.2817,107.282,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
50441,3,1.97943,-9.84955,-0.887659,1.9999,-9.66422,-0.867271,2.00015,-9.67459,-0.867794,41.8689,0.000777253,0.00687773,-0.00248571,-0,1.5708,-0,1.5708,402.259,6363.84,20.2831,45.5753,105.42,477.352,168.782,363.836,800.756,6938.55,0.725104,126.136,478.453,913.406,445,38.6625,105.663,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
50841,3,1.97943,-9.84955,-0.887659,2.00128,-9.68078,-0.868959,2.00033,-9.678,-0.869856,42.2275,0.00098962,0.00244093,-0.00304045,-0,1.5708,-0,1.5708,407.67,6365.88,20.2957,45.9227,103.715,477.927,167.498,363.364,802.103,6994.2,0.725104,156.497,473.737,895.929,450,39.0479,104.048,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
51241,3,1.97943,-9.84955,-0.887659,1.99742,-9.67363,-0.859126,1.99694,-9.67783,-0.86089,42.5586,-0.00125225,0.00311942,0.0037296,-0,1.5708,-0,1.5708,412.452,6370.43,20.2392,46.2798,102.173,477.048,170.465,367.043,807.38,5205.88,0.725104,140.709,475.59,704.929,450,39.3868,102.387,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
51651,3,1.97943,-9.84955,-0.887659,1.99644,-9.69175,-0.85825,1.9976,-9.68943,-0.858472,42.9407,-0.000934818,-0.00551014,0.00464407,-0,1.5708,-0,1.5708,422.073,6321.42,20.8864,46.2058,100.038,477.642,170.591,370.127,817.09,3932.39,0.725104,191.212,423.837,389.952,450,39.7326,100.733,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
52031,3,1.97943,-9.84955,-0.887659,1.99548,-9.69907,-0.84623,1.99524,-9.70628,-0.847349,43.3677,-0.00223313,-0.0140492,0.0111263,-0,1.5708,-0,1.5708,428.514,6280.08,21.6,45.9456,99.1878,477.126,184.033,384.678,834.121,4784.08,0.725104,609.313,336.46,230.817,450,40.1453,99.1453,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
52431,3,1.97943,-9.84955,-0.887659,1.99681,-9.65684,-0.857227,1.9965,-9.66158,-0.850482,43.9388,-0.000904366,0.0187141,0.00455858,-0,1.5708,-0,1.5708,425.588,6291.24,20.9319,46.2227,98.4654,478.121,194.619,391.432,832.291,5135.68,0.725104,1201.75,312.767,297.976,450,40.6849,97.6849,-9.23569e-08,0.00127978,3.14152,0,-0,-3.14159,-1,480,180,360,-1
52841,3,1.97943,-9.84955,-0.887659,1.99552,-9.69748,-0.851082,1.99474,-9.68276,-0.853839,44.5385,-0.00178607,-0.000800833,0.0017031,-0,1.5708,-0,1.5708,423.231,6265.87,20.3373,46.3005,96.8907,478.143,169.987,362.68,794.312,3149.72,0.12716,100.399,245.614,358.28,450,41.3718,96.3718,1.53634e-08,-0.00021289,3.14152,0,-0,-3.14159,-1,480,180,360,-1
53241,3,1.97943,-9.84955,-0.887659,1.98846,-9.70574,-0.862259,1.98929,-9.70766,-0.859558,45.1799,-0.00509942,-0.0164435,-0.00302087,-0,1.5708,-0,1.5708,426.129,6239.12,20.1587,46.4236,95.1021,476.804,166.904,358.047,786.206,2739.29,0.191493,171.743,192.376,284.909,450,42.038,95.038,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
53631,3,1.97943,-9.84955,-0.887659,1.99172,-9.70693,-0.867164,1.99087,-9.69343,-0.866731,45.7911,-0.00278961,-0.00681298,-0.00712355,-0,1.5708,-0,1.5708,427.605,6232.08,19.8997,46.6192,93.9705,478.119,166.834,356.129,780.149,2316.03,0.191493,173.571,159.862,250.773,450,42.635,93.635,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
54041,3,1.97943,-9.84955,-0.887659,1.98984,-9.66755,-0.870908,1.98935,-9.66442,-0.874575,46.3169,-0.00307147,0.0127275,-0.00984486,-0,1.5708,-0,1.5708,429.152,6213.18,19.6546,46.7422,92.6297,478.182,166.322,354.447,775.846,2006.35,0.191493,187.462,136.711,217.326,450,43.085,92.0851,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
54441,3,1.97943,-9.84955,-0.887659,1.99329,-9.68241,-0.884457,1.99087,-9.67135,-0.887242,46.7497,-0.000869144,0.00296557,-0.0153201,-0,1.5708,-0,1.5708,430.481,6184.49,19.42,46.7884,91.1897,479.567,164.114,350.85,769.139,1996.86,0.191493,336.102,107.306,190.494,450,43.5715,90.5715,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
54830,3,1.97943,-9.84955,-0.887659,1.99398,-9.70229,-0.873199,1.99284,-9.70199,-0.877898,47.1473,0.000920777,-0.0171963,-0.00497829,-0,1.5708,-0,1.5708,430.13,6156.1,19.0782,46.8077,89.8952,480.938,169.703,354.754,769.269,1343.99,0.191493,106.324,90.0494,197.405,450,43.9572,88.9572,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
55241,3,1.97943,-9.84955,-0.887659,1.99505,-9.70354,-0.879118,1.99492,-9.71016,-0.878159,47.4554,0.00211357,-0.0174039,-0.00423486,-0,1.5708,-0,1.5708,433.228,6111.86,18.9437,46.789,88.1001,482.138,170.556,355.527,769.862,1009.19,0.191493,89.4778,67.3052,140.647,450,44.316,87.316,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
55631,3,1.97943,-9.84955,-0.887659,1.99452,-9.70257,-0.875863,1.99503,-9.70513,-0.878768,47.7177,0.00159943,-0.00965771,-0.00308099,-0,1.5708,-0,1.5708,435.621,6072.65,18.8077,46.7567,86.6007,482.081,170.681,355.667,770.037,789.899,0.191493,87.1255,58.2273,103.385,450,44.5733,85.5733,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
56031,3,1.97943,-9.84955,-0.887659,1.99541,-9.69223,-0.873903,1.99568,-9.70058,-0.874972,47.98,0.00161766,-0.0018914,0.00028539,-0,1.5708,-0,1.5708,437.294,6022.39,18.6403,46.6347,84.9897,481.682,172.297,356.994,770.714,566.784,0.191493,59.4782,45.9562,80.7188,450,44.8311,83.8311,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
56431,3,1.97943,-9.84955,-0.887659,1.99739,-9.71757,-0.876827,1.99686,-9.71477,-0.877571,48.1846,0.00225957,-0.0113699,-0.00117467,-0,1.5708,-0,1.5708,439.124,5968.17,18.4858,46.4822,83.3509,481.201,171.218,355.843,769.403,466.415,0.191493,77.3329,37.4466,59.1418,450,45.0498,82.0498,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
56831,3,1.97943,-9.84955,-0.887659,1.99768,-9.71601,-0.873868,1.99936,-9.72372,-0.875451,48.3878,0.00305872,-0.0131333,0.00081555,-0,1.5708,-0,1.5708,440.065,5912.46,18.2668,46.3078,81.7514,481.115,171.913,356.199,768.999,357.68,0.191493,65.5765,34.1739,49.3506,450,45.2414,80.2413,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
57241,3,1.97943,-9.84955,-0.887659,1.99769,-9.71153,-0.873503,1.99866,-9.71747,-0.874814,48.5599,0.00183084,-0.00548824,0.00124314,-0,1.5708,-0,1.5708,441.132,5852.13,18.0333,46.1118,80.0693,479.727,171.906,355.927,768.135,278.595,0.191493,65.6855,31.6227,39.3197,450,45.4278,78.4278,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
57631,3,1.97943,-9.84955,-0.887659,1.9951,-9.70626,-0.873026,1.99487,-9.71079,-0.871915,48.7155,-0.000966767,0.0016117,0.00247522,-0,1.5708,-0,1.5708,442.024,5792.1,17.7764,45.9152,78.4285,477.403,172.699,356.527,768.302,214.414,0.191493,53.5591,35.4323,31.8089,450,45.5768,76.5768,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
58031,3,1.97943,-9.84955,-0.887659,1.99471,-9.70683,-0.875126,1.99414,-9.70639,-0.873318,48.8705,-0.00115329,0.0040863,0.000751903,-0,1.5708,-0,1.5708,443.028,5726.88,17.4928,45.697,76.6888,476.315,171.834,355.511,766.946,203.633,0.191493,67.1573,38.4849,24.3013,450,45.7273,74.7273,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
58431,3,1.97943,-9.84955,-0.887659,1.99376,-9.7131,-0.871763,1.99325,-9.7108,-0.872294,48.9946,-0.00135738,-0.00018865,0.00137384,-0,1.5708,-0,1.5708,443.573,5661.67,17.1763,45.4683,75.0078,475.615,171.967,355.386,766.244,197.247,0.191493,65.123,47.8096,20.6502,450,45.8559,72.8559,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
58841,3,1.97943,-9.84955,-0.887659,1.99166,-9.73011,-0.874076,1.99198,-9.72505,-0.873883,49.1242,-0.00195626,-0.010354,1.50028e-05,-0,1.5708,-0,1.5708,444.182,5593.92,16.8358,45.2298,73.2935,475.217,171.111,354.242,764.456,229.62,0.191493,79.8079,58.5402,16.9238,450,45.9997,70.9997,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
59231,3,1.97943,-9.84955,-0.887659,1.99356,-9.71457,-0.873577,1.99422,-9.71898,-0.872781,49.2523,0.000105206,-0.00336621,0.000760576,-0,1.5708,-0,1.5708,444.559,5526.48,16.484,44.9811,71.6444,476.608,171.226,354.057,763.599,265.374,0.191493,77.5655,76.6511,14.8041,450,46.1217,69.1217,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
59631,3,1.97943,-9.84955,-0.887659,1.99442,-9.72092,-0.873248,1.99399,-9.7238,-0.873954,49.3638,5.21082e-05,-0.00493011,4.55483e-05,-0,1.5708,-0,1.5708,445.044,5454.72,16.1009,44.7143,69.9238,477.36,170.506,353.104,762.124,340.085,0.191493,90.7589,95.3469,12.2809,450,46.2381,67.2381,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
60031,3,1.97943,-9.84955,-0.887659,1.99451,-9.72542,-0.869842,1.99414,-9.7209,-0.870277,49.4817,0.000215671,-0.00284683,0.00253963,-0,1.5708,-0,1.5708,445.356,5381.89,15.7059,44.4298,68.2397,478.325,171.559,353.9,762.344,394.183,0.191493,71.6738,120.525,10.7823,450,46.3422,65.3422,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
60431,3,1.97943,-9.84955,-0.887659,1.99495,-9.71944,-0.86922,1.99459,-9.72009,-0.86792,49.5695,0.000549681,-0.00159043,0.00321514,-0,1.5708,-0,1.5708,446.001,5309.43,15.2753,44.1661,66.5469,479.209,172.048,354.292,762.517,484.945,0.191493,63.5688,148.239,7.99658,450,46.44,63.44,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
60831,3,1.97943,-9.84955,-0.887659,1.996,-9.71938,-0.868137,1.99569,-9.71951,-0.868273,49.675,0.00122162,-0.000844058,0.00232904,-0,1.5708,-0,1.5708,446.635,5236.01,14.8145,43.8979,64.8639,480.099,171.526,353.677,761.695,620.123,0.191493,72.2097,180.35,5.66199,450,46.5355,61.5355,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
61231,3,1.97943,-9.84955,-0.887659,1.9923,-9.72585,-0.861947,1.99323,-9.72488,-0.863366,49.7586,-0.000821492,-0.00434624,0.00526224,-0,1.5708,-0,1.5708,446.976,5159.61,14.3466,43.5906,63.2036,479.421,172.972,354.9,762.419,719.798,0.191493,49.663,220.04,4.57363,450,46.6339,59.6339,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
61631,3,1.97943,-9.84955,-0.887659,1.99206,-9.71729,-0.866588,1.99258,-9.71598,-0.865743,49.8398,-0.00114933,0.00227423,0.00234925,-0,1.5708,-0,1.5708,447.704,5086.02,13.8169,43.3311,61.556,479.137,171.664,353.624,761.213,933.018,0.191493,69.9079,262.118,2.63522,450,46.7062,57.7062,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
62033,3,1.97943,-9.84955,-0.887659,1.99513,-9.73152,-0.86559,1.99498,-9.72789,-0.865853,49.9192,0.000724159,-0.0066773,0.00176951,-0,1.5708,-0,1.5708,447.819,5006.15,13.324,42.9779,59.9408,479.849,171.34,353.012,759.958,1179.16,0.191493,75.4918,317.567,2.37925,450,46.7976,55.7976,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
62433,3,1.97943,-9.84955,-0.887659,1.99559,-9.72281,-0.86226,1.99574,-9.72181,-0.862448,50.0024,0.0010297,-0.00147213,0.00363428,-0,1.5708,-0,1.5708,447.951,4924.11,12.8095,42.6057,58.3247,479.975,172.231,353.687,760.147,1416.24,0.191493,60.7486,380.286,2.09835,450,46.8719,53.8719,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
62833,3,1.97943,-9.84955,-0.887659,1.99872,-9.7208,-0.864149,1.9985,-9.71904,-0.863493,50.0745,0.00268527,2.99369e-06,0.00190849,-0,1.5708,-0,1.5708,448.351,4843.93,12.248,42.2605,56.7342,480.853,171.492,352.88,759.19,1962.51,0.191493,123.095,448.825,1.35913,450,46.9348,51.9348,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
63233,3,1.97943,-9.84955,-0.887659,1.99639,-9.72262,-0.863407,1.99685,-9.72164,-0.862962,50.1412,0.00103803,-0.00194562,0.00178401,-0,1.5708,-0,1.5708,447.159,4750.7,11.8673,41.6854,55.2184,480.081,171.704,352.35,756.998,2467.99,0.191493,127.344,554.785,4.03513,450,47.0067,50.0067,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
63633,3,1.97943,-9.84955,-0.887659,1.99681,-9.68989,-0.872111,1.99626,-9.69507,-0.871461,50.1875,0.000600835,0.0167846,-0.00417547,-0,1.5708,-0,1.5708,446.55,4660.74,11.4777,41.1416,53.7478,479.722,168.678,348.983,752.867,2533.29,0.191493,249.548,485.084,5.94971,450,47.033,50.033,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
64033,3,1.97943,-9.84955,-0.887659,1.99714,-9.69634,-0.864665,1.99656,-9.6964,-0.865137,50.2207,0.000805041,0.0123816,0.000926498,-0,1.5708,-0,1.5708,445.311,4666.83,11.1937,41.2826,53.6702,479.744,165.877,345.567,748.073,2684.63,0.191493,407.778,464.342,10.9946,450,47.065,50.065,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
64433,3,1.97943,-9.84955,-0.887659,1.99735,-9.71936,-0.847669,1.99758,-9.72071,-0.84938,50.2361,0.00124444,-0.00576233,0.0113655,-0,1.5708,-0,1.5708,443.891,4675.41,10.9763,41.4123,53.6781,480.059,166.977,345.943,746.827,2601.25,0.191493,367.201,451.833,18.6574,450,47.1073,50.1073,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
64833,3,1.97943,-9.84955,-0.887659,1.99745,-9.70718,-0.84394,1.99767,-9.70909,-0.841689,50.2456,0.00103471,0.00331891,0.0141245,-0,1.5708,-0,1.5708,443.066,4684.37,10.7582,41.5595,53.6673,480.064,170.095,348.737,748.897,2323.23,0.191493,224.968,434.406,24.0388,450,47.1047,50.1047,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
65233,3,1.97943,-9.84955,-0.887659,1.99751,-9.69921,-0.850614,1.99773,-9.69862,-0.846577,50.2503,0.000743129,0.00925644,0.00611181,-0,1.5708,-0,1.5708,443.189,4691.67,10.4971,41.7339,53.5693,480.073,169.874,348.585,748.898,2223.72,0.191493,232.842,408.291,23.1972,450,47.0993,50.0993,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
65643,3,1.97943,-9.84955,-0.887659,1.99474,-9.69561,-0.857837,1.9947,-9.69345,-0.855671,50.2536,-0.00127765,0.0100709,-0.00153618,-0,1.5708,-0,1.5708,443.154,4698.82,10.2571,41.8956,53.4901,478.984,168.496,347.201,747.5,2227.69,0.191493,296.171,385.682,23.4316,450,47.0972,50.0972,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
66033,3,1.97943,-9.84955,-0.887659,1.99476,-9.69322,-0.859903,1.99446,-9.69107,-0.860863,50.2551,-0.00111695,0.00914531,-0.00448412,-0,1.5708,-0,1.5708,442.744,4704.62,10.0644,42.019,53.4398,478.893,168.323,346.865,746.798,2186.65,0.191493,308.904,369.591,26.3275,450,47.0965,50.0965,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
66433,3,1.97943,-9.84955,-0.887659,1.99476,-9.69188,-0.8616,1.99454,-9.6901,-0.862087,50.256,-0.000794953,0.00759409,-0.00424866,-0,1.5708,-0,1.5708,442.386,4709.67,9.88398,42.1329,53.3864,478.923,169.243,347.641,747.251,2069.97,0.191493,268.484,354.614,28.985,450,47.0965,50.0965,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
66833,3,1.97943,-9.84955,-0.887659,1.99756,-9.69112,-0.865451,1.9968,-9.68954,-0.866267,50.2564,0.00103149,0.00571457,-0.00579393,-0,1.5708,-0,1.5708,442.331,4714.87,9.69998,42.2563,53.3223,479.728,168.637,347.013,746.574,2047.06,0.191493,297.788,338.332,29.404,450,47.0964,50.0964,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
67233,3,1.97943,-9.84955,-0.887659,1.99476,-9.69062,-0.864845,1.99567,-9.68949,-0.865745,50.2568,-5.94962e-05,0.00435682,-0.00407865,-0,1.5708,-0,1.5708,442.113,4719.63,9.5399,42.3628,53.2749,479.324,169.549,347.835,747.197,1934.43,0.191493,257.216,325.106,31.1062,450,47.0967,50.0967,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
67633,3,1.97943,-9.84955,-0.887659,1.99756,-9.69048,-0.863728,1.99699,-9.68942,-0.865164,50.2568,0.00103525,0.00301856,-0.00223248,-0,1.5708,-0,1.5708,442.163,4724.31,9.37515,42.4766,53.2145,479.796,170.174,348.481,747.889,1828.03,0.191493,229.23,310.658,30.7098,450,47.0967,50.0967,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
68033,3,1.97943,-9.84955,-0.887659,1.99756,-9.69048,-0.859241,1.99786,-9.68982,-0.860749,50.2568,0.00132903,0.0020224,0.00138548,-0,1.5708,-0,1.5708,442.338,4729.16,9.20983,42.595,53.1523,480.105,172.054,350.43,749.993,1638.34,0.191493,154.711,296.03,29.3549,450,47.0971,50.0971,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
68433,3,1.97943,-9.84955,-0.887659,1.99756,-9.69048,-0.862772,1.99784,-9.69006,-0.862461,50.2568,0.00101652,0.00140579,-3.2469e-05,-0,1.5708,-0,1.5708,443.01,4735.22,9.01033,42.7488,53.0666,480.1,171.498,350.144,750.312,1575.01,0.191493,169.415,277.262,24.4317,450,47.0973,50.0973,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
68833,3,1.97943,-9.84955,-0.887659,1.99756,-9.69048,-0.860287,1.99777,-9.6902,-0.860963,50.2568,0.000681548,0.000922398,0.00104554,-0,1.5708,-0,1.5708,443.224,4740.47,8.83991,42.8745,53.0054,480.073,172.153,350.885,751.245,1467.72,0.191493,144.648,262.9,22.9594,450,47.0974,50.0974,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
69233,3,1.97943,-9.84955,-0.887659,1.99756,-9.69048,-0.863023,1.99772,-9.69026,-0.862166,50.2568,0.000452906,0.000609879,-0.000255502,-0,1.5708,-0,1.5708,443.544,4745.56,8.66469,43.0034,52.9362,480.057,171.753,350.613,751.261,1422.42,0.191493,156.133,248.193,20.8429,450,47.0975,50.0975,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
69633,3,1.97943,-9.84955,-0.887659,1.99476,-9.69048,-0.857686,1.99461,-9.69033,-0.858036,50.2568,-0.00158151,0.000394737,0.00258626,-0,1.5708,-0,1.5708,443.586,4749.81,8.5148,43.1091,52.8822,478.942,173.296,352.173,752.859,1072.93,0.191493,61.7294,236.622,20.5719,450,47.0976,50.0976,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
70033,3,1.97943,-9.84955,-0.887659,1.99477,-9.69048,-0.859971,1.99518,-9.69039,-0.859642,50.2568,-0.00100657,0.00026762,0.00102718,-0,1.5708,-0,1.5708,445.813,4762,8.13841,43.4257,52.7113,479.143,172.281,352.057,754.753,1146.74,0.191493,122.692,203.145,8.76617,450,47.0976,50.0976,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
70473,3,1.97943,-9.84955,-0.887659,1.99756,-9.69047,-0.856075,1.99521,-9.69041,-0.855532,50.2568,0.000326863,0.000148471,0.00300722,-0,1.5708,-0,1.5708,445.096,4764.49,8.01162,43.4938,52.672,479.155,173.949,353.435,755.484,435.37,0.191493,0.811399,196.148,12.0265,450,47.0977,50.0977,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
70834,3,1.97943,-9.84955,-0.887659,1.99478,-9.69047,-0.854003,1.99528,-9.69044,-0.853674,50.2636,-0.000858688,0.000121464,0.00375641,-0,1.5708,-0,1.5708,450.402,4802.2,7.02401,44.3678,52.332,479.157,165.99,347.592,754.378,1063.76,0.191493,350.247,124.51,0.0808911,450,47.1045,50.1045,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
71233,3,1.97943,-9.84955,-0.887659,1.99768,-9.71964,-0.837903,1.99761,-9.7258,-0.839746,50.3076,0.000833069,-0.0211461,0.0124708,-0,1.5708,-0,1.5708,446.947,4790.77,7.10817,44.1773,52.3263,479.926,163.751,343.674,746.702,1368.66,0.191493,530.57,136.296,4.6609,450,47.1838,50.1838,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
71633,3,1.97943,-9.84955,-0.887659,1.99511,-9.71228,-0.82659,1.99511,-9.71121,-0.824741,50.3781,-0.00100357,-0.00689385,0.0192554,-0,1.5708,-0,1.5708,444.293,4794.39,7.20869,44.1174,52.4972,478.969,164.227,342.882,743.071,1499.49,0.191493,541.829,148.45,16.2849,450,47.2398,50.2398,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
72033,3,1.97943,-9.84955,-0.887659,2.00085,-9.68547,-0.835846,1.99941,-9.6827,-0.832006,50.4554,0.00230119,0.0135584,0.0089911,-0,1.5708,-0,1.5708,442.428,4795.95,7.29768,44.057,52.6206,480.453,158.374,336.107,734.229,2158.69,0.191493,1038.58,158.815,28.6682,450,47.2886,50.2886,2.38677e-08,-0.000330732,3.14152,0,-0,-3.14159,-1,480,180,360,-1
