Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
19235,2,1.97943,-9.84955,-0.887659,1.99052,-9.71669,-0.843252,1.99018,-9.71524,-0.840324,4.13147,-0.00212383,0.0059453,-0.00783053,-0,1.5708,-0,1.5708,36.6874,5104.68,15.2496,1.70741,-1.82982,473.374,152.234,337.694,753.125,854.116,16.2204,645.228,5.07082,5.48664,40,0.995313,53.9953,9.42917e-06,0.0229359,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
19635,2,1.97943,-9.84955,-0.887659,1.99483,-9.71411,-0.815097,1.99373,-9.71288,-0.824301,4.17502,0.000891239,0.00592131,0.00636542,-0,1.5708,-0,1.5708,38.0445,5161.59,15.1364,1.84542,-1.98754,476.331,163.035,353.363,779.698,800.489,20.6958,144.166,6.54434,24.1893,45,1.03644,54.0364,1.2031e-05,0.0292664,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
20035,2,1.97943,-9.84955,-0.887659,1.99409,-9.70614,-0.810035,1.99436,-9.70462,-0.810046,4.2752,0.00108685,0.00999103,0.0144097,-0,1.5708,-0,1.5708,39.7898,5058.81,15.2075,2.00134,-2.1733,479.086,164.483,359.376,795.934,1108.28,20.9313,120.385,7.72003,52.1242,50,1.1227,54.1227,1.2168e-05,0.0295996,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
20435,2,1.97943,-9.84955,-0.887659,1.99397,-9.70822,-0.809423,1.99342,-9.70541,-0.80693,4.40948,0.000370049,0.00650676,0.0125194,-0,1.5708,-0,1.5708,42.109,4983.14,15.3472,2.21009,-2.42521,480.642,161.661,361.127,807.932,1236.84,19.8939,168.174,8.9675,83.0893,55,1.26312,54.2631,1.15649e-05,0.0281321,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
20835,2,1.97943,-9.84955,-0.887659,1.98984,-9.69846,-0.818246,1.99003,-9.69551,-0.816487,4.62779,-0.00198838,0.0106242,0.00287346,-0,1.5708,-0,1.5708,44.8859,4950.1,15.4754,2.47578,-2.75096,480.432,155.321,359.327,816.299,977.982,19.0012,304.536,10.6602,114.218,60,1.4433,54.4433,1.10459e-05,0.0268695,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
21235,2,1.97943,-9.84955,-0.887659,1.99052,-9.68541,-0.846813,1.99027,-9.68533,-0.84034,4.87774,-0.00144456,0.0152587,-0.0143819,-0,1.5708,-0,1.5708,47.6677,4962.22,15.5457,2.7631,-3.10938,481.102,148.57,352.851,810.443,1315.61,18.9571,519.49,11.0418,150.205,65,1.7123,54.7123,1.10203e-05,0.0268071,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
21645,2,1.97943,-9.84955,-0.887659,1.99245,-9.67935,-0.819854,1.99014,-9.67588,-0.822444,5.22439,-0.000816668,0.0174642,0.00107357,-0,1.5708,-0,1.5708,50.7846,5012.61,15.5351,3.11696,-3.55966,481.226,165.686,370.128,828.08,867.286,21.3154,153.744,12.1211,184.616,70,2.01601,55.016,1.23912e-05,0.0301429,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
22035,2,1.97943,-9.84955,-0.887659,1.99221,-9.70067,-0.817916,1.99142,-9.69524,-0.820273,5.58285,0.000284717,-0.000143895,0.00236416,-0,1.5708,-0,1.5708,55.1083,1153.67,15.8597,2.88558,-5.77399,481.865,171.397,376.821,836.972,2631.3,18.7422,178.494,2.19004,197.84,75,2.4176,55.4176,1.08954e-05,0.0265031,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
22445,2,1.97943,-9.84955,-0.887659,1.9945,-9.67712,-0.827065,1.9927,-9.68172,-0.826605,5.99885,0.00149325,0.00977157,-0.00238665,-0,1.5708,-0,1.5708,61.7271,1726.8,16.2043,3.70651,-6.49458,482.565,154.829,368.688,847.731,1513.19,13.4886,354.55,7.68371,166.95,80,2.82995,55.8299,7.84073e-06,0.0190716,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
22835,2,1.97943,-9.84955,-0.887659,1.9994,-9.68293,-0.833521,1.99932,-9.67673,-0.829884,6.52766,0.00560472,0.0105319,-0.00415378,-0,1.5708,-0,1.5708,64.5744,3882.5,16.4346,4.49447,-5.84855,485.191,156.827,362.109,821.942,1284.48,12.0032,268.591,13.0086,208.603,85,3.35392,56.3539,6.97694e-06,0.0169703,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
23235,2,1.97943,-9.84955,-0.887659,1.99731,-9.68788,-0.841342,1.99903,-9.67662,-0.841143,7.05741,0.00387073,0.0073156,-0.0106326,-0,1.5708,-0,1.5708,68.6061,4320.01,16.5418,5.0354,-6.56609,484.636,157.25,358.564,809.507,1340.57,11.9447,258.835,13.2638,228.849,90,3.88372,56.8837,6.94292e-06,0.0168876,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
23635,2,1.97943,-9.84955,-0.887659,1.99903,-9.68108,-0.830797,1.9998,-9.67411,-0.834172,7.55242,0.00318567,0.0045921,-0.00239031,-0,1.5708,-0,1.5708,73.1179,4142.73,16.6457,5.56971,-7.61817,484.024,163.712,363.943,812.46,1262.87,11.9447,132.766,14.2472,239.412,95,4.3761,57.3761,6.94292e-06,0.0168876,-3.14118,0,-0,-3.14159,-1,480,180,360,-1
