Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
9651,0,1.97943,-9.84955,-0.887659,1.98974,-9.75194,-0.856665,1.99104,-9.74741,-0.85568,3.2815,-0.00280187,0.0202022,-0.0194762,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,471.61,153.059,375.477,873.693,451.719,0.736716,258.937,10.9089,0,35,0.179073,6.17907,-4.46898e-07,0.000922359,3.14111,0,-0,-3.14159,-1,480,180,360,-1
10031,0,1.97943,-9.84955,-0.887659,1.98647,-9.74456,-0.887268,1.98618,-9.73955,-0.888529,3.36639,-0.00529373,0.0198326,-0.036379,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,476.423,146.837,363.971,850.351,448.359,3.82008,275.015,9.35448,0,35,0.256346,6.25635,-2.607e-06,0.00538065,3.14111,0,-0,-3.14159,-1,480,180,360,-1
10451,0,1.97943,-9.84955,-0.887659,1.97907,-9.73443,-0.857594,1.97816,-9.73047,-0.860984,3.54646,-0.00916911,0.0205789,-0.00990179,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,477.39,169.824,377.577,842.945,232.492,8.11763,103.145,6.72946,0,35,0.403198,6.4032,-5.55723e-06,0.0114699,3.14111,0,-0,-3.14159,-1,480,180,360,-1
10851,0,1.97943,-9.84955,-0.887659,1.98344,-9.72365,-0.851519,1.98103,-9.71642,-0.85358,3.75295,-0.00467515,0.0232908,-0.00240515,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,481.483,166.7,363.448,804.165,130.168,2.7102,44.2563,3.96613,0,35,0.59376,6.59376,-1.84216e-06,0.00380206,3.14111,0,-0,-3.14159,-1,480,180,360,-1
11251,0,1.97943,-9.84955,-0.887659,1.99525,-9.71238,-0.851822,1.98644,-9.7209,-0.861688,3.94031,0.00488692,0.0211789,-0.00239581,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,484.757,162.33,348.723,766.241,142.043,4.48802,109.904,1.85012,0,35,0.793401,6.7934,3.06625e-06,-0.00632851,3.14111,0,-0,-3.14159,-1,480,180,360,-1
11651,0,1.97943,-9.84955,-0.887659,1.99798,-9.7246,-0.872416,1.99949,-9.7137,-0.85961,4.1156,0.00730868,0.0102074,-0.0124638,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,489.443,180.951,358.625,756.614,32.5654,2.49442,22.3015,0.594694,0,35,0.979668,6.97967,-1.693e-06,0.00349421,3.14111,0,-0,-3.14159,-1,480,180,360,-1
12041,0,1.97943,-9.84955,-0.887659,1.99925,-9.72534,-0.850241,1.9981,-9.71933,-0.86227,4.24145,0.00553194,0.00508901,0.00219601,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,488.532,178.752,351.235,737.597,65.7102,3.11153,37.4084,0.154074,0,35,1.09941,7.09941,-2.11909e-06,0.00437362,3.14111,0,-0,-3.14159,-1,480,180,360,-1
12441,0,1.97943,-9.84955,-0.887659,1.99727,-9.72928,-0.842887,2.00094,-9.72619,-0.854514,4.30712,0.00336921,-1.08168e-05,0.00776161,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,489.205,179.748,349.032,728.231,113.931,3.11153,51.2532,0.021784,0,35,1.17686,7.17686,-2.11909e-06,0.00437362,3.14111,0,-0,-3.14159,-1,480,180,360,-1
12851,0,1.97943,-9.84955,-0.887659,1.99512,-9.72775,-0.860021,1.9966,-9.7277,-0.854685,4.33829,0.000688565,0.000351637,-0.00153457,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,486.138,173.608,341.332,717.035,122.283,3.27471,96.6415,0.000617571,0,35,1.21567,7.21567,-6.66006e-06,0.00437362,3.14007,0,-0,-3.14159,-1,480,180,360,-1
13251,0,1.97943,-9.84955,-0.887659,1.99918,-9.72617,-0.856098,1.99872,-9.72655,-0.857489,4.31876,0.00198323,0.00106559,-0.00299995,-0,1.5708,-0,1.5708,35,100000,20,1.22353,-1.22653,486.988,173.02,341.397,718.56,136.276,7.35467,98.8472,0.00593369,0,35,1.19917,7.19917,-1.67944e-05,0.0102718,3.13996,0,-0,-3.14159,-1,480,180,360,-1
