Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
16071,0,1.97943,-9.84955,-0.887659,1.99447,-9.72934,-0.829525,1.99388,-9.73107,-0.82962,4.02502,-0.00108247,0.000522087,0.00834984,-0,1.5708,-0,1.5708,35.7654,5141.12,14.4077,1.71751,-1.84048,472.62,169.618,354.473,768.548,110.189,13.2823,40.6397,6.55297,1.75744,35,0.908008,6.90801,-5.44611e-06,0.0187821,3.1413,0,-0,-3.14159,-1,480,180,360,-1
16451,0,1.97943,-9.84955,-0.887659,1.99021,-9.72402,-0.821037,1.99112,-9.7246,-0.819419,4.00585,-0.00285395,0.00474355,0.0128169,-0,1.5708,-0,1.5708,34.7759,4982.03,14.6863,1.59529,-1.70445,471.331,170.761,351.752,757.173,188.549,11.5105,57.1352,5.09917,0.150598,35,0.881207,6.88121,-4.71948e-06,0.0162759,3.1413,0,-0,-3.14159,-1,480,180,360,-1
16851,0,1.97943,-9.84955,-0.887659,1.98524,-9.7242,-0.828919,1.98555,-9.72317,-0.827782,3.99584,-0.0059308,0.00442235,0.0043878,-0,1.5708,-0,1.5708,35.16,5055.14,14.8347,1.61454,-1.72471,468.916,167.042,350.608,761.796,154.124,11.3021,94.7487,5.55694,0.0768328,35,0.869096,6.8691,-4.63399e-06,0.0159811,3.1413,0,-0,-3.14159,-1,480,180,360,-1
17241,0,1.97943,-9.84955,-0.887659,1.99126,-9.72509,-0.833027,1.98866,-9.72419,-0.831842,3.99002,-0.00204644,0.00260728,0.00054177,-0,1.5708,-0,1.5708,35.1184,4698.67,14.9091,1.59929,-1.71611,469.895,169.119,352.723,763.995,127.359,12.111,68.3617,5.41197,0.0420642,35,0.86363,6.86363,-4.96576e-06,0.0171253,3.1413,0,-0,-3.14159,-1,480,180,360,-1
17651,0,1.97943,-9.84955,-0.887659,1.9888,-9.72595,-0.836395,1.98753,-9.72495,-0.83672,3.98632,-0.00205051,0.0013236,-0.00266574,-0,1.5708,-0,1.5708,35.1296,5021.79,15.0308,1.59114,-1.69879,469.388,169.02,352.803,764.48,143.312,12.1784,71.2459,5.33004,0.0503503,35,0.861069,6.86107,-4.99341e-06,0.0172207,3.1413,0,-0,-3.14159,-1,480,180,360,-1
18051,0,1.97943,-9.84955,-0.887659,1.98625,-9.72558,-0.837723,1.98561,-9.72585,-0.838817,3.98455,-0.00267754,0.00053108,-0.00315276,-0,1.5708,-0,1.5708,35.1167,5071.25,15.1314,1.58025,-1.68528,468.638,169.512,353.273,764.897,114.279,12.1784,59.8841,5.1852,0.0408909,35,0.860167,6.86017,-4.99341e-06,0.0172207,3.1413,0,-0,-3.14159,-1,480,180,360,-1
18441,2,1.97943,-9.84955,-0.887659,1.98634,-9.72667,-0.846032,1.98648,-9.72648,-0.845419,3.98347,-0.00163564,-2.67131e-05,-0.00692885,-0,1.5708,-0,1.5708,34.995,4987.56,15.3427,1.54792,-1.65036,468.961,168.56,351.709,761.961,215.568,12.1784,80.3651,4.73717,7.37782e-05,35,0.859646,6.85965,-4.99341e-06,0.0172207,3.1413,0,-0,-3.14159,-1,480,180,360,-1
18841,2,1.97943,-9.84955,-0.887659,1.98916,-9.72748,-0.848542,1.98819,-9.72749,-0.849407,3.9828,5.02897e-05,-0.000673702,-0.00783989,-0,1.5708,-0,1.5708,35.0939,5085.16,15.3927,1.55242,-1.65336,469.54,167.544,351.188,762.55,551.885,12.1784,143.751,4.79309,48.1389,40,0.860094,53.8601,-4.99341e-06,0.0172207,3.1413,0,-0,-3.14159,-1,480,180,360,-1
19241,2,1.97943,-9.84955,-0.887659,1.98962,-9.72508,-0.829038,1.9889,-9.72582,-0.832912,3.99669,0.000667219,0.000728104,0.00544706,-0,1.5708,-0,1.5708,37.1971,5115.8,15.3703,1.74038,-1.86744,469.599,160.162,354.215,788.892,644.266,12.1784,223.977,7.54148,121.769,45,0.871965,53.872,-4.99341e-06,0.0172207,3.1413,0,-0,-3.14159,-1,480,180,360,-1
19631,2,1.97943,-9.84955,-0.887659,1.99458,-9.7174,-0.845596,1.99436,-9.71905,-0.836883,4.08229,0.00412246,0.00534976,-0.000305754,-0,1.5708,-0,1.5708,40.6382,5044.41,15.4427,2.05339,-2.23538,472.942,147.728,356.146,823.002,1272.38,12.9766,533.261,12.4309,175.285,50,0.938456,53.9385,-5.32074e-06,0.0183497,3.1413,0,-0,-3.14159,-1,480,180,360,-1
20031,2,1.97943,-9.84955,-0.887659,1.9941,-9.71486,-0.839694,1.9945,-9.71403,-0.839839,4.26383,0.00322119,0.00731016,-0.00215317,-0,1.5708,-0,1.5708,44.0173,5046.68,15.461,2.3897,-2.63969,475.526,146.306,363.121,848.787,1614.78,14.837,567.753,16.6211,241.24,55,1.10047,54.1005,-6.08365e-06,0.0209811,3.1413,0,-0,-3.14159,-1,480,180,360,-1
20431,2,1.97943,-9.84955,-0.887659,1.98816,-9.71289,-0.847677,1.98855,-9.70848,-0.848624,4.52107,-0.00148247,0.00852058,-0.00725384,-0,1.5708,-0,1.5708,47.616,4989.8,15.5107,2.76416,-3.10857,475.624,148.019,367.628,859.552,1825.52,16.4112,540.546,19.185,306.726,60,1.37907,54.3791,-6.72914e-06,0.0232076,3.1413,0,-0,-3.14159,-1,480,180,360,-1
20841,2,1.97943,-9.84955,-0.887659,1.98582,-9.68009,-0.827321,1.98644,-9.67955,-0.827322,4.87815,-0.00269348,0.0252373,0.00814009,-0,1.5708,-0,1.5708,51.956,4788.03,15.6885,3.21375,-3.71205,476.407,162.671,385.61,884.993,3447.28,17.2843,478.113,22.7122,340.294,65,1.70669,54.7067,-7.08715e-06,0.0244426,3.1413,0,-0,-3.14159,-1,480,180,360,-1
21261,2,1.97943,-9.84955,-0.887659,1.99004,-9.68444,-0.838067,1.99006,-9.67957,-0.837407,5.38567,0.00026556,0.018934,-0.0003559,-0,1.5708,-0,1.5708,57.1007,2034.65,16.1109,3.38385,-5.07037,479.175,154.983,381.33,888.349,1627.92,14.817,540.428,16.6051,332.786,70,2.09524,55.0952,-6.07544e-06,0.0209528,3.1413,0,-0,-3.14159,-1,480,180,360,-1
21641,2,1.97943,-9.84955,-0.887659,1.98485,-9.6589,-0.82801,1.98498,-9.6653,-0.830279,5.89598,-0.00310678,0.0255305,0.00486002,-0,1.5708,-0,1.5708,63.0874,759.807,16.3022,2.98762,-13.988,478.129,152.111,378.164,884.523,1546.26,10.4514,553.874,1.22646,283.821,75,2.63741,55.6374,-4.28513e-06,0.0147779,3.1413,0,-0,-3.14159,-1,480,180,360,-1
22041,2,1.97943,-9.84955,-0.887659,1.99028,-9.64424,-0.838674,1.9901,-9.63553,-0.834063,6.42461,0.000922602,0.0373906,0.000303603,-0,1.5708,-0,1.5708,68.4524,1260.02,16.4714,3.93434,-10.4773,481.099,146.664,369.335,868.117,1862.46,7.66013,599.218,5.24605,266.694,80,3.21005,56.21,-3.1402e-06,0.0108292,3.1413,0,-0,-3.14159,-1,480,180,360,-1
22431,2,1.97943,-9.84955,-0.887659,1.98958,-9.67036,-0.846497,1.99051,-9.65943,-0.848669,7.13422,0.000774011,0.0113731,-0.00874136,-0,1.5708,-0,1.5708,72.6318,3632.61,16.6364,5.40847,-7.70189,481.485,152.486,366.172,844.829,1631.05,8.83845,378.706,23.7885,305.945,85,3.86612,56.8661,-3.62355e-06,0.0124962,3.1413,0,-0,-3.14159,-1,480,180,360,-1
22841,2,1.97943,-9.84955,-0.887659,1.99437,-9.67324,-0.838304,1.99346,-9.66447,-0.846689,7.74867,0.00273816,0.003651,-0.0036565,-0,1.5708,-0,1.5708,77.8246,3764.1,16.7459,6.07805,-8.97724,482.712,158.712,368.621,838.816,1216.01,8.91286,263.77,25.2385,296.482,90,4.48939,57.4894,-3.65407e-06,0.0126014,3.1413,0,-0,-3.14159,-1,480,180,360,-1
23251,2,1.97943,-9.84955,-0.887659,1.99519,-9.64115,-0.830056,1.99513,-9.64758,-0.831477,8.39194,0.00324711,0.0153144,0.00732645,-0,1.5708,-0,1.5708,83.9427,1875.43,16.7923,5.81583,-15.3133,482.939,168.509,377.474,845.555,916.95,8.91286,218.712,4.9163,244.526,95,5.11466,58.1147,-3.65407e-06,0.0126014,3.1413,0,-0,-3.14159,-1,480,180,360,-1
23631,2,1.97943,-9.84955,-0.887659,1.99711,-9.6586,-0.825706,1.99704,-9.65336,-0.826264,8.87188,0.00381087,0.00708439,0.00927445,-0,1.5708,-0,1.5708,90.2387,1386.8,16.7644,5.7347,-33.1565,482.841,156.126,366.257,836.95,1286.79,5.7292,285.206,0.0352985,190.565,100,5.67529,58.6753,-2.34799e-06,0.00809715,3.1413,0,-0,-3.14159,-1,480,180,360,-1
24041,2,1.97943,-9.84955,-0.887659,1.98791,-9.66391,-0.853008,1.98908,-9.6677,-0.852015,9.54185,-0.00246039,-0.00329791,-0.00987049,-0,1.5708,-0,1.5708,94.9183,2328.42,16.7599,7.37561,-20.126,478.085,147.894,354.589,817.585,1409.68,5.55238,515.554,12.0718,203.28,105,6.27689,59.2769,-2.27542e-06,0.00784691,3.1413,0,-0,-3.14159,-1,480,180,360,-1
