Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d
25650,3,1.97943,-9.84955,-0.887659,1.99076,-9.72474,-0.855737,1.99068,-9.72912,-0.857502,11.9221,-0.000420894,-0.0270217,-0.00579837,-0,1.5708,-0,1.5708,122.72,1615.46,17.4073,8.38533,219.884,481.265,146.954,357.023,827.579,1304.14,4.19342,273.048,343068,105.995,130,8.80157,12.8016,1.80263e-06,0.00592258,-3.14129,0,-0,-3.14159,-1,480,180,360,-1
26030,3,1.97943,-9.84955,-0.887659,2.0008,-9.67625,-0.856747,1.99959,-9.67689,-0.857501,12.4014,0.00573317,0.0128399,-0.00438472,-0,1.5708,-0,1.5708,127.414,914.818,17.0185,6.2113,17.3533,484.285,151.138,361.627,833.122,1056.84,4.68555,208.35,150.944,115.087,135,9.22853,14.2285,2.89696e-06,0.00661188,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
26430,3,1.97943,-9.84955,-0.887659,2.00232,-9.6933,-0.864767,2.00446,-9.6863,-0.865086,12.9399,0.00718097,0.00236997,-0.00830126,-0,1.5708,-0,1.5708,132.759,884.624,16.5113,6.28217,14.9468,485.952,149.052,360.046,832.672,1056.33,4.72421,239.624,98.7269,104.865,140,9.71099,15.711,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
26840,3,1.97943,-9.84955,-0.887659,2.0003,-9.7036,-0.869387,2.00233,-9.70496,-0.870871,13.3813,0.00379587,-0.00994095,-0.00994285,-0,1.5708,-0,1.5708,137.74,970.72,16.0359,6.91188,16.2988,484.731,148.622,358.84,829.726,1031.39,4.72421,246.252,95.4674,105.415,145,10.2366,17.2366,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
27230,3,1.97943,-9.84955,-0.887659,1.99764,-9.67555,-0.865592,1.99912,-9.68717,-0.866383,13.8414,0.000491205,0.006911,-0.00468056,-0,1.5708,-0,1.5708,142.751,1062.26,15.5974,7.58177,17.7361,482.377,150.711,362.412,836.624,994.274,4.72421,214.509,80.2224,105.089,150,10.622,18.622,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
27630,3,1.97943,-9.84955,-0.887659,2.00345,-9.7061,-0.866463,2.00288,-9.70229,-0.868502,14.2364,0.00303977,-0.00536922,-0.00434464,-0,1.5708,-0,1.5708,147.617,1152.64,15.1715,8.25601,19.0872,482.263,150.878,362.539,836.661,966.197,4.72421,212.062,72.2358,109.018,155,11.089,20.089,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
28030,3,1.97943,-9.84955,-0.887659,1.9996,-9.68532,-0.874756,2.00032,-9.69296,-0.875129,14.6079,0.000611626,0.00343067,-0.00772522,-0,1.5708,-0,1.5708,152.578,1247.3,14.7783,8.96654,20.4831,480.095,147.773,361.064,838.835,1061.22,4.72421,259.642,56.8866,110.182,160,11.4512,21.4512,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
28430,3,1.97943,-9.84955,-0.887659,2.00118,-9.70994,-0.876206,2.00186,-9.70667,-0.876956,15.001,0.00132134,-0.00692235,-0.00708983,-0,1.5708,-0,1.5708,157.381,1339.38,14.4362,9.66542,21.8048,480.18,146.915,361.419,841.91,1095.82,4.72421,273.666,45.4727,116.107,165,11.8218,22.8218,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
28830,3,1.97943,-9.84955,-0.887659,2.00194,-9.67719,-0.876504,2.00218,-9.68442,-0.876452,15.361,0.0011933,0.0106381,-0.00526418,-0,1.5708,-0,1.5708,162.201,1431.46,14.1408,10.3703,23.1006,480.095,147.04,362.672,845.69,1119.72,4.72421,271.614,36.2548,121.65,170,12.1958,24.1958,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
29230,3,1.97943,-9.84955,-0.887659,1.99476,-9.69525,-0.872713,1.99579,-9.69993,-0.874057,15.7338,-0.00348805,-0.00041106,-0.00221557,-0,1.5708,-0,1.5708,167.031,1523.77,13.8925,11.0801,24.3891,477.454,147.775,364.888,851.221,1052.4,4.72421,259.711,27.7129,127.014,175,12.5416,25.5416,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
29637,3,1.97943,-9.84955,-0.887659,1.99418,-9.71308,-0.880185,1.99371,-9.71079,-0.881124,16.0761,-0.00404226,-0.00836822,-0.00583185,-0,1.5708,-0,1.5708,171.873,1614.48,13.6965,11.7819,25.6389,476.911,144.856,362.717,850.725,1126.41,4.72421,308.835,24.1651,132.094,180,12.9373,26.9373,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
30040,3,1.97943,-9.84955,-0.887659,1.99055,-9.68173,-0.875652,1.98937,-9.6891,-0.876647,16.4063,-0.00568842,0.00976782,-0.00170172,-0,1.5708,-0,1.5708,176.708,1707.59,13.5502,12.4945,26.9622,475.636,146.151,365.887,858.094,1177.63,4.72421,286.617,17.6968,137.517,185,13.2458,28.2458,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
30440,3,1.97943,-9.84955,-0.887659,1.98833,-9.7187,-0.876727,1.98751,-9.71395,-0.876894,16.766,-0.00567253,-0.0095722,-0.00154288,-0,1.5708,-0,1.5708,181.511,1793.35,13.4623,13.1604,28.1395,475.915,145.855,366.854,861.891,1240.43,4.72421,291.675,18.3663,144.13,190,13.592,29.592,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
30840,3,1.97943,-9.84955,-0.887659,1.98696,-9.68623,-0.869933,1.98657,-9.69448,-0.871422,17.0839,-0.00526705,0.00725818,0.00270196,-0,1.5708,-0,1.5708,186.347,1880.82,13.4242,13.83,29.3855,477.201,147.953,370.327,868.445,1278.65,4.72421,283.452,19.1309,149.741,195,13.9287,30.9287,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
31240,3,1.97943,-9.84955,-0.887659,1.9873,-9.69828,-0.87003,1.9859,-9.69829,-0.870185,17.4503,-0.00418911,0.00372112,0.00314308,-0,1.5708,-0,1.5708,191.452,1961.41,13.4969,14.4476,30.5326,478.776,148.027,372.169,874.247,1316.48,4.72421,292.597,24.0363,146.137,200,14.2553,32.2553,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
31640,3,1.97943,-9.84955,-0.887659,1.98299,-9.70683,-0.868446,1.98247,-9.70534,-0.867135,17.8029,-0.00559773,-0.00163228,0.00428001,-0,1.5708,-0,1.5708,196.452,2041.44,13.6384,15.0411,31.7607,479.152,149.215,374.92,880.499,1349.17,4.72421,292.583,28.2519,146.135,205,14.5833,33.5833,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
32050,3,1.97943,-9.84955,-0.887659,1.98311,-9.71685,-0.863663,1.98177,-9.719,-0.863752,18.1573,-0.00441746,-0.00988316,0.00548632,-0,1.5708,-0,1.5708,201.5,2116.62,13.874,15.5841,32.9792,481.117,151.927,377.738,883.555,1281.31,4.72421,275.69,36.0233,144.502,210,15.0266,35.0266,2.92097e-06,0.00666666,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
32440,3,1.97943,-9.84955,-0.887659,1.98544,-9.69828,-0.86007,1.98457,-9.6973,-0.860063,18.5704,-0.00150896,0.00611925,0.00671775,-0,1.5708,-0,1.5708,206.763,2189.96,14.231,16.0901,34.2749,484.069,144.706,372.155,881.639,1432.18,3.93049,348.429,39.1421,135.684,215,15.3645,36.3645,2.42788e-06,0.00554126,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
32850,3,1.97943,-9.84955,-0.887659,1.9837,-9.69444,-0.849354,1.98454,-9.7006,-0.846863,18.9734,-0.00121477,0.00288159,0.0136495,-0,1.5708,-0,1.5708,211.349,2274.93,14.4073,16.6848,35.7397,485.894,151.445,378.261,886.328,1377.4,3.86438,287.385,40.6861,149.665,220,15.8242,37.8242,2.38679e-06,0.00544748,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
33240,3,1.97943,-9.84955,-0.887659,1.9828,-9.67575,-0.846789,1.98211,-9.67229,-0.843554,19.4876,-0.00231146,0.019496,0.0118064,-0,1.5708,-0,1.5708,216.689,2343.15,14.8134,17.1508,36.9702,485.973,144.907,372.137,881.131,1464.23,3.17372,344.877,48.3984,138.161,225,16.2647,39.2647,1.95715e-06,0.00446688,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
33640,3,1.97943,-9.84955,-0.887659,1.98615,-9.70571,-0.852932,1.98348,-9.69834,-0.849732,19.9233,-0.000465225,-0.00275595,0.0047888,-0,1.5708,-0,1.5708,221.316,2432.78,15.001,17.7685,38.5636,486.882,142.258,368.793,876.232,1607.56,3.11622,399.122,46.2915,150.834,230,16.7364,40.7364,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
34030,3,1.97943,-9.84955,-0.887659,1.98413,-9.69794,-0.852645,1.984,-9.70291,-0.851335,20.4053,3.28674e-06,-0.00393591,0.00239132,-0,1.5708,-0,1.5708,226.017,2521,15.1434,18.3972,40.0361,486.915,142.427,368.312,874.296,1672.1,3.11622,394.121,49.139,161.373,235,17.2136,42.2136,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
34440,3,1.97943,-9.84955,-0.887659,1.98284,-9.67408,-0.848171,1.98382,-9.68325,-0.847707,20.8302,-0.000339261,0.0118123,0.00413283,-0,1.5708,-0,1.5708,230.882,2609.09,15.3043,19.0274,41.495,486.354,145.024,370.745,876.36,1681.36,3.11622,354.883,52.505,166.29,240,17.6637,43.6637,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
34830,3,1.97943,-9.84955,-0.887659,1.98861,-9.68473,-0.849586,1.98868,-9.67914,-0.849803,21.2756,0.00287505,0.0106687,0.00193648,-0,1.5708,-0,1.5708,235.941,2689.16,15.5306,19.6027,42.8098,487.865,144.651,370.72,877.115,1743.75,3.11622,372.049,59.8289,164.137,245,18.084,45.084,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
35230,3,1.97943,-9.84955,-0.887659,1.97684,-9.70282,-0.854502,1.97892,-9.70151,-0.8525,21.6471,-0.00455661,-0.00644491,-0.000690117,-0,1.5708,-0,1.5708,240.891,2771.9,15.7679,20.1837,44.2324,482.693,143.8,370.158,877.199,1779.02,3.11622,353.441,63.8032,165.964,250,18.4989,46.4989,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
35640,3,1.97943,-9.84955,-0.887659,1.98322,-9.67293,-0.855173,1.9809,-9.68676,-0.855254,22.0074,-0.00165666,0.00828974,-0.00230541,-0,1.5708,-0,1.5708,245.786,2853.44,15.9962,20.7593,45.6208,482.763,142.314,369.618,878.779,1916.99,3.11622,378.227,68.8894,169.797,255,18.8444,47.8444,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
36040,3,1.97943,-9.84955,-0.887659,1.98254,-9.68661,-0.857211,1.98203,-9.69301,-0.857472,22.3486,-0.00048002,0.00426429,-0.00321617,-0,1.5708,-0,1.5708,250.589,2931.05,16.2082,21.3161,46.8998,482.721,141.118,369.235,880.219,2054.08,3.11622,399.317,78.1266,177.115,260,19.1919,49.1919,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
36430,3,1.97943,-9.84955,-0.887659,1.97823,-9.71904,-0.862961,1.97849,-9.71561,-0.86423,22.7207,-0.00274163,-0.0121243,-0.0066251,-0,1.5708,-0,1.5708,255.391,3009.96,16.4155,21.8817,48.2024,481.228,138.157,366.583,878.256,2220.29,3.11622,437.825,87.6151,184.663,265,19.5866,50.5866,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
36830,3,1.97943,-9.84955,-0.887659,1.97965,-9.6916,-0.861566,1.9786,-9.70069,-0.863084,23.0329,-0.00188831,0.00185904,-0.00419075,-0,1.5708,-0,1.5708,259.915,3100.33,16.5246,22.5314,49.6851,481.627,138.312,367.764,881.736,2403.31,3.11622,449.557,94.7488,203.399,270,19.8839,51.8839,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
37240,3,1.97943,-9.84955,-0.887659,1.9853,-9.70361,-0.864336,1.98423,-9.70391,-0.864399,23.3506,0.00246379,-0.000687261,-0.00403069,-0,1.5708,-0,1.5708,264.852,3174.95,16.7276,23.0837,50.8323,484.687,137.326,367.902,884.393,2562.39,3.11622,470.998,111.335,205.969,275,20.2048,53.2048,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
37630,3,1.97943,-9.84955,-0.887659,1.97975,-9.71438,-0.866733,1.97958,-9.71548,-0.866144,23.6475,-0.00119189,-0.00807366,-0.00427988,-0,1.5708,-0,1.5708,269.694,3252.35,16.9267,23.6482,52.0632,483.11,136.05,367.762,886.794,2747.33,3.11622,497.999,126.642,212.441,280,20.5134,54.5134,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
38040,3,1.97943,-9.84955,-0.887659,1.98088,-9.70032,-0.864151,1.97961,-9.70209,-0.865999,23.93,-0.000597094,0.00281416,-0.00278331,-0,1.5708,-0,1.5708,274.486,3332.04,17.125,24.2231,53.3609,483.495,135.34,368.5,890.778,2962.78,3.11622,516.744,141.614,221.108,285,20.7824,55.7824,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
38440,3,1.97943,-9.84955,-0.887659,1.97847,-9.71633,-0.872364,1.97823,-9.71631,-0.87159,24.2254,-0.00130447,-0.00714151,-0.00599754,-0,1.5708,-0,1.5708,279.282,3406.45,17.3283,24.7689,54.5289,482.918,132.082,366.465,891.481,3259.71,3.11622,574.173,161.077,229.766,290,21.0718,57.0718,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
38840,3,1.97943,-9.84955,-0.887659,1.97843,-9.7196,-0.871948,1.97874,-9.72046,-0.872518,24.5016,-0.000793768,-0.00825109,-0.00532431,-0,1.5708,-0,1.5708,283.743,3491.19,17.4336,25.3919,55.8522,483.172,130.972,366.561,894.28,3560.93,3.11622,601.088,181.082,253.431,295,21.3311,58.3311,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
39240,3,1.97943,-9.84955,-0.887659,1.98048,-9.71174,-0.877765,1.97931,-9.71469,-0.879421,24.7502,0.000155906,-0.00179288,-0.00808739,-0,1.5708,-0,1.5708,288.373,3571.19,17.5483,25.9957,57.0257,483.488,126.907,363.885,894.714,3965.14,3.11622,704.802,208.089,270.371,300,21.5832,59.5832,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
39640,3,1.97943,-9.84955,-0.887659,1.97612,-9.73738,-0.877707,1.9766,-9.73385,-0.878497,24.977,-0.00171138,-0.014444,-0.00577105,-0,1.5708,-0,1.5708,292.962,3652.79,17.6484,26.6131,58.2165,482.252,126.772,364.828,898.072,4237.7,3.11622,708.378,236.597,289.837,305,21.8613,60.8613,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
40040,3,1.97943,-9.84955,-0.887659,1.98241,-9.69489,-0.879962,1.98073,-9.70073,-0.880353,25.2346,0.00184695,0.0122419,-0.00550139,-0,1.5708,-0,1.5708,297.666,3734.26,17.7623,27.2312,59.3982,484.237,124.648,364.639,902.22,4666.21,3.11622,766.113,270.744,304.247,310,22.0567,62.0567,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
40440,3,1.97943,-9.84955,-0.887659,1.97403,-9.72371,-0.874947,1.97468,-9.71807,-0.873883,25.4514,-0.00256355,-0.00231433,-0.000308536,-0,1.5708,-0,1.5708,302.319,3812.85,17.8752,27.833,60.5121,481.304,127.019,368.228,908.538,4845.97,3.11622,718.693,306.223,321.633,315,22.3198,63.3198,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
40840,3,1.97943,-9.84955,-0.887659,1.98034,-9.71629,-0.866935,1.98013,-9.71672,-0.868204,25.6536,0.00172267,-0.000780001,0.00372544,-0,1.5708,-0,1.5708,307.375,3886.17,18.0869,28.386,61.5915,483.923,128.431,371.745,916.768,5091.11,3.11622,699.398,343.861,318.797,320,22.5206,64.5207,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
41230,3,1.97943,-9.84955,-0.887659,1.98445,-9.71245,-0.868578,1.98577,-9.71277,-0.864909,25.8759,0.00473206,0.00205399,0.00424367,-0,1.5708,-0,1.5708,312.407,3955.99,18.3467,28.8991,62.6838,486.708,128.764,374.024,923.405,5380.97,3.11622,727.936,378.569,317.174,325,22.7327,65.7327,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
41640,3,1.97943,-9.84955,-0.887659,1.98835,-9.70409,-0.868499,1.98857,-9.71118,-0.867283,26.0767,0.00544199,0.00407506,0.0014863,-0,1.5708,-0,1.5708,317.362,4026.76,18.6289,29.4039,63.8623,488.166,126.373,373.549,927.224,5778.69,3.11622,798.189,410.134,319.413,330,22.9382,66.9382,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
42040,3,1.97943,-9.84955,-0.887659,1.98456,-9.71729,-0.865049,1.98604,-9.71184,-0.863244,26.3066,0.00253646,0.00227212,0.00363237,-0,1.5708,-0,1.5708,322.078,4099.7,18.8454,29.9363,65.0202,486.685,127.302,376.211,933.766,6085.81,3.11622,782.305,447.359,333.958,335,23.1404,68.1404,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
42430,3,1.97943,-9.84955,-0.887659,1.97992,-9.70345,-0.857667,1.9809,-9.70262,-0.857807,26.5221,-0.00172446,0.00753997,0.00634967,-0,1.5708,-0,1.5708,326.956,4169.6,19.092,30.4479,66.1234,483.261,129.065,379.495,940.458,6298.13,3.11622,743.663,484.783,340.305,340,23.3751,69.3751,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
42840,3,1.97943,-9.84955,-0.887659,1.97993,-9.72142,-0.864723,1.97918,-9.71769,-0.864034,26.7559,-0.00230255,-0.00447889,0.00103063,-0,1.5708,-0,1.5708,331.984,4239.46,19.3928,30.9436,67.2997,481.346,125.114,377.019,941.285,6736.4,3.11622,825.538,517.021,338.811,345,23.6239,70.6239,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
43230,3,1.97943,-9.84955,-0.887659,1.98367,-9.70568,-0.867601,1.98378,-9.70552,-0.867928,27.0127,0.00117634,0.00440771,-0.00166146,-0,1.5708,-0,1.5708,336.569,4320.13,19.5455,31.5383,68.5524,482.923,122.32,375.607,942.971,7283.61,3.11622,892.686,560.279,360.767,350,23.8443,71.8443,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
43630,3,1.97943,-9.84955,-0.887659,1.98415,-9.70858,-0.862483,1.98454,-9.70669,-0.86361,27.2527,0.00137994,0.00254222,0.00158304,-0,1.5708,-0,1.5708,341.085,4403.74,19.635,32.1736,69.7617,483.147,123.969,378.141,947.487,7628.18,3.11622,867.191,609.88,387.265,355,24.1097,73.1097,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
44030,3,1.97943,-9.84955,-0.887659,1.9842,-9.70606,-0.862499,1.98475,-9.70496,-0.861773,27.5066,0.00115677,0.00289524,0.00223851,-0,1.5708,-0,1.5708,345.93,4483.07,19.7789,32.7798,70.8931,483.502,124.149,379.555,951.666,8018.34,3.11622,875.508,663.152,395.925,360,24.3619,74.3619,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
44430,3,1.97943,-9.84955,-0.887659,1.98741,-9.70325,-0.856768,1.98773,-9.70256,-0.856157,27.769,0.00265584,0.00358062,0.00505631,-0,1.5708,-0,1.5708,350.786,4563.42,19.9277,33.3905,72.0554,485.248,126.324,382.879,957.561,8311.66,3.11622,851.265,716.877,404.08,365,24.6219,75.6219,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
44830,3,1.97943,-9.84955,-0.887659,1.98713,-9.70842,-0.85653,1.9883,-9.70774,-0.855684,28.0139,0.00222781,-0.000376146,0.00428093,-0,1.5708,-0,1.5708,355.841,4639.73,20.1403,33.9617,73.2007,485.65,125.791,383.708,961.441,9163,3.11622,875.322,768.811,400.934,370,24.872,76.872,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
45240,3,1.97943,-9.84955,-0.887659,1.98908,-9.70719,-0.852478,1.98916,-9.70539,-0.852414,28.2714,0.00231201,0.000646791,0.00551169,-0,1.5708,-0,1.5708,360.705,4720.38,20.3073,34.5672,74.403,486.061,126.844,385.915,966.232,9581.43,3.11622,892.64,823.869,408.684,375,25.1271,78.1271,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
45640,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98633,-9.7018,-0.85374,28.5612,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,365.669,4797.95,20.4887,35.1552,75.5335,484.365,125.558,385.794,968.723,10072.8,3.11622,907.409,882.179,410.727,380,25.3865,79.3865,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
46035,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98627,-9.70052,-0.852088,28.8343,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,370.41,4883.04,20.5934,35.8077,76.7389,483.925,126.162,387.027,971.366,10502.1,3.11622,907.336,944.327,425.756,385,25.6851,80.6851,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
46440,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98622,-9.69959,-0.850893,29.1492,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,375.277,4969.75,20.7092,36.4714,77.974,483.627,126.343,388.173,974.671,11003.9,3.11622,918.259,1011.54,433.537,390,25.955,81.955,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
46840,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98617,-9.69849,-0.849488,29.4399,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,380.141,5053.69,20.815,37.1258,79.1168,483.543,126.958,389.221,976.69,11023.6,3.11622,916.888,1079.5,441.578,395,26.2818,83.2818,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
47240,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98611,-9.69734,-0.848012,29.729,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,385.052,5141.83,20.9206,37.8062,80.3474,483.697,127.455,390.459,979.586,11484,3.11622,922.238,1151.92,446.88,400,26.5766,84.5766,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
47640,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98606,-9.69631,-0.846677,30.0595,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,389.969,5229.04,21.0257,38.4831,81.5493,483.997,127.935,391.637,982.33,11764.5,3.11622,927.999,1166.49,451.884,405,26.8749,84.8749,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
48040,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98601,-9.69518,-0.845236,30.376,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,394.987,5280.23,21.1136,38.9795,81.8158,484.44,128.737,392.77,984.205,11507.8,3.11622,925.548,1121.82,450.78,410,27.2214,83.2214,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
48440,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98595,-9.69409,-0.84383,30.7287,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,400.294,5256.66,21.1722,39.0933,80.2108,484.866,129.23,394.177,987.659,11301.4,3.11622,936.542,1084.94,432.511,415,27.5218,81.5218,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
48840,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98591,-9.69311,-0.842565,31.0614,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,405.673,5224.25,21.2196,39.1567,78.465,485.396,130.156,395.337,989.341,10664.9,3.11622,933.415,1029.43,410.533,420,27.9047,79.9047,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
49240,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98585,-9.69198,-0.841125,31.4084,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,411.136,5192.18,21.2687,39.2137,76.8158,485.835,131.053,396.829,992.169,10295.5,3.11622,938.225,977.983,384.442,425,28.2507,78.2507,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
49640,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.9858,-9.69086,-0.839684,31.8113,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,416.642,5153.97,21.334,39.2191,75.1471,486.226,132.117,398.457,995.06,10108.6,3.11622,962.32,918.686,356.866,430,28.6022,76.6022,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
50040,3,1.97943,-9.84955,-0.887659,1.98553,-9.70233,-0.854093,1.98574,-9.68974,-0.838243,32.2076,-0.00013378,0.00273447,0.00351395,-0,1.5708,-0,1.5708,421.915,5116.05,21.3154,39.2402,73.4831,486.63,133.865,399.827,995.583,9940.4,3.11622,950.644,850.699,342.458,435,29.0476,75.0476,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
50440,3,1.97943,-9.84955,-0.887659,1.98981,-9.69763,-0.842309,1.98958,-9.68928,-0.842515,32.6488,0.00129276,-0.00853652,0.00302772,-0,1.5708,-0,1.5708,427.139,5081.68,21.2512,39.2873,71.9242,488.996,132.065,398.12,994.083,9680.48,3.11622,978.187,795.052,330.813,440,29.4331,73.4331,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
50840,3,1.97943,-9.84955,-0.887659,1.98736,-9.68065,-0.84578,1.98795,-9.68759,-0.844779,33.0512,-0.000600845,-0.00159255,-1.10899e-05,-0,1.5708,-0,1.5708,432.003,5046.13,21.0667,39.35,70.3168,488.397,131.641,396.995,991.388,9351.05,3.11622,962.054,735.842,337.848,445,29.8891,71.8891,1.92135e-06,0.00438516,-3.14115,0,-0,-3.14159,-1,480,180,360,-1
